actor,partner,item,x,unique.pair,selector,male,decision,pair,match.pair,dpair
13,2,3,4,13,2,1,1,122,13,670
13,2,4,4,13,2,1,1,122,13,670
13,2,5,4,13,2,1,1,122,13,670
13,3,1,4,23,2,1,1,123,23,2892
13,3,2,4,23,2,1,1,123,23,2892
13,3,3,4,23,2,1,1,123,23,2892
13,3,4,4,23,2,1,1,123,23,2892
13,3,5,4,23,2,1,1,123,23,2892
13,4,1,4,33,2,1,1,124,33,5114
13,4,2,4,33,2,1,1,124,33,5114
13,4,3,4,33,2,1,1,124,33,5114
13,4,4,4,33,2,1,1,124,33,5114
13,4,5,4,33,2,1,1,124,33,5114
13,5,1,4,43,2,1,1,125,43,6864
13,5,2,4,43,2,1,1,125,43,6864
13,5,3,4,43,2,1,1,125,43,6864
13,5,4,4,43,2,1,1,125,43,6864
13,5,5,4,43,2,1,1,125,43,6864
13,6,1,4,53,2,1,1,126,53,7086
13,6,2,4,53,2,1,1,126,53,7086
13,6,3,4,53,2,1,1,126,53,7086
13,6,4,4,53,2,1,1,126,53,7086
13,6,5,4,53,2,1,1,126,53,7086
13,7,1,4,63,2,1,1,127,63,7308
13,7,2,4,63,2,1,1,127,63,7308
13,7,3,4,63,2,1,1,127,63,7308
13,7,4,4,63,2,1,1,127,63,7308
13,7,5,4,63,2,1,1,127,63,7308
13,8,1,4,73,2,1,1,128,73,7530
13,8,2,4,73,2,1,1,128,73,7530
13,8,3,4,73,2,1,1,128,73,7530
13,8,4,4,73,2,1,1,128,73,7530
13,8,5,4,73,2,1,1,128,73,7530
13,9,1,4,83,2,1,1,129,83,7752
13,9,2,4,83,2,1,1,129,83,7752
13,9,3,4,83,2,1,1,129,83,7752
13,9,4,4,83,2,1,1,129,83,7752
13,9,5,4,83,2,1,1,129,83,7752
13,10,1,4,93,2,1,1,130,93,7974
13,10,2,4,93,2,1,1,130,93,7974
13,10,3,4,93,2,1,1,130,93,7974
13,10,4,4,93,2,1,1,130,93,7974
13,10,5,4,93,2,1,1,130,93,7974
14,1,1,3,4,2,1,1,131,4,6668
14,1,2,4,4,2,1,1,131,4,6668
14,1,3,3,4,2,1,1,131,4,6668
14,1,4,4,4,2,1,1,131,4,6668
14,1,5,3,4,2,1,1,131,4,6668
14,2,1,4,14,2,1,1,132,14,892
14,2,2,4,14,2,1,1,132,14,892
14,2,3,4,14,2,1,1,132,14,892
14,2,4,4,14,2,1,1,132,14,892
14,2,5,4,14,2,1,1,132,14,892
14,3,1,3,24,2,1,1,133,24,3114
14,3,2,3,24,2,1,1,133,24,3114
14,3,3,3,24,2,1,1,133,24,3114
14,3,4,3,24,2,1,1,133,24,3114
14,3,5,3,24,2,1,1,133,24,3114
14,4,1,3,34,2,1,1,134,34,5336
14,4,2,4,34,2,1,1,134,34,5336
14,4,3,4,34,2,1,1,134,34,5336
14,4,4,3,34,2,1,1,134,34,5336
14,4,5,3,34,2,1,1,134,34,5336
14,5,1,2,44,2,1,1,135,44,6886
14,5,2,4,44,2,1,1,135,44,6886
14,5,3,3,44,2,1,1,135,44,6886
14,5,4,2,44,2,1,1,135,44,6886
14,5,5,3,44,2,1,1,135,44,6886
14,6,1,2,54,2,1,1,136,54,7108
14,6,2,4,54,2,1,1,136,54,7108
14,6,3,3,54,2,1,1,136,54,7108
14,6,4,3,54,2,1,1,136,54,7108
14,6,5,3,54,2,1,1,136,54,7108
14,7,1,3,64,2,1,1,137,64,7330
14,7,2,4,64,2,1,1,137,64,7330
14,7,3,3,64,2,1,1,137,64,7330
14,7,4,4,64,2,1,1,137,64,7330
14,7,5,3,64,2,1,1,137,64,7330
14,8,1,3,74,2,1,1,138,74,7552
14,8,2,3,74,2,1,1,138,74,7552
14,8,3,3,74,2,1,1,138,74,7552
14,8,4,3,74,2,1,1,138,74,7552
14,8,5,3,74,2,1,1,138,74,7552
14,9,1,3,84,2,1,1,139,84,7774
14,9,2,3,84,2,1,1,139,84,7774
14,9,3,3,84,2,1,1,139,84,7774
14,9,4,3,84,2,1,1,139,84,7774
14,9,5,3,84,2,1,1,139,84,7774
14,10,1,3,94,2,1,1,140,94,7996
14,10,2,3,94,2,1,1,140,94,7996
14,10,3,4,94,2,1,1,140,94,7996
14,10,4,3,94,2,1,1,140,94,7996
14,10,5,3,94,2,1,1,140,94,7996
15,1,1,3,5,2,1,1,141,5,7018
15,1,2,4,5,2,1,1,141,5,7018
15,1,3,2,5,2,1,1,141,5,7018
15,1,4,4,5,2,1,1,141,5,7018
15,1,5,3,5,2,1,1,141,5,7018
15,2,1,4,15,2,1,1,142,15,1114
15,2,2,3,15,2,1,1,142,15,1114
15,2,3,4,15,2,1,1,142,15,1114
15,2,4,4,15,2,1,1,142,15,1114
15,2,5,4,15,2,1,1,142,15,1114
15,3,1,2,25,2,1,1,143,25,3336
15,3,3,2,25,2,1,1,143,25,3336
15,3,4,3,25,2,1,1,143,25,3336
15,3,5,2,25,2,1,1,143,25,3336
15,4,1,3,35,2,1,1,144,35,5558
15,4,2,3,35,2,1,1,144,35,5558
15,4,3,3,35,2,1,1,144,35,5558
15,4,4,4,35,2,1,1,144,35,5558
15,4,5,4,35,2,1,1,144,35,5558
15,5,1,2,45,2,1,0,145,45,6908
15,5,2,4,45,2,1,0,145,45,6908
15,5,3,3,45,2,1,0,145,45,6908
15,5,4,4,45,2,1,0,145,45,6908
15,5,5,2,45,2,1,0,145,45,6908
15,6,1,4,55,2,1,1,146,55,7130
15,6,2,4,55,2,1,1,146,55,7130
15,6,3,3,55,2,1,1,146,55,7130
15,6,4,4,55,2,1,1,146,55,7130
15,6,5,4,55,2,1,1,146,55,7130
15,7,1,3,65,2,1,1,147,65,7352
15,7,2,4,65,2,1,1,147,65,7352
15,7,3,2,65,2,1,1,147,65,7352
15,7,4,4,65,2,1,1,147,65,7352
15,7,5,3,65,2,1,1,147,65,7352
15,8,1,4,75,2,1,1,148,75,7574
15,8,3,4,75,2,1,1,148,75,7574
15,8,4,3,75,2,1,1,148,75,7574
15,8,5,4,75,2,1,1,148,75,7574
15,9,1,3,85,2,1,1,149,85,7796
15,9,2,3,85,2,1,1,149,85,7796
15,9,3,4,85,2,1,1,149,85,7796
15,9,4,3,85,2,1,1,149,85,7796
15,9,5,3,85,2,1,1,149,85,7796
15,10,1,2,95,2,1,1,150,95,8018
15,10,2,3,95,2,1,1,150,95,8018
15,10,3,3,95,2,1,1,150,95,8018
15,10,4,4,95,2,1,1,150,95,8018
15,10,5,2,95,2,1,1,150,95,8018
16,1,1,3,6,2,1,1,151,6,7240
16,1,2,3,6,2,1,1,151,6,7240
16,1,3,3,6,2,1,1,151,6,7240
16,1,4,3,6,2,1,1,151,6,7240
16,1,5,3,6,2,1,1,151,6,7240
16,2,1,3,16,2,1,1,152,16,1336
16,2,2,3,16,2,1,1,152,16,1336
16,2,3,2,16,2,1,1,152,16,1336
16,2,4,3,16,2,1,1,152,16,1336
16,2,5,3,16,2,1,1,152,16,1336
16,3,1,3,26,2,1,1,153,26,3558
16,3,2,2,26,2,1,1,153,26,3558
16,3,3,2,26,2,1,1,153,26,3558
16,3,4,2,26,2,1,1,153,26,3558
16,3,5,2,26,2,1,1,153,26,3558
16,4,1,2,36,2,1,1,154,36,5780
16,4,2,3,36,2,1,1,154,36,5780
16,4,3,3,36,2,1,1,154,36,5780
16,4,4,3,36,2,1,1,154,36,5780
16,4,5,2,36,2,1,1,154,36,5780
16,5,1,2,46,2,1,0,155,46,6930
16,5,2,3,46,2,1,0,155,46,6930
16,5,3,3,46,2,1,0,155,46,6930
16,5,4,3,46,2,1,0,155,46,6930
16,5,5,2,46,2,1,0,155,46,6930
16,6,1,2,56,2,1,1,156,56,7152
16,6,2,3,56,2,1,1,156,56,7152
16,6,3,3,56,2,1,1,156,56,7152
16,6,4,3,56,2,1,1,156,56,7152
16,6,5,2,56,2,1,1,156,56,7152
16,7,1,3,66,2,1,1,157,66,7374
16,7,2,2,66,2,1,1,157,66,7374
16,7,3,2,66,2,1,1,157,66,7374
16,7,4,3,66,2,1,1,157,66,7374
16,7,5,3,66,2,1,1,157,66,7374
16,8,1,3,76,2,1,1,158,76,7596
16,8,2,3,76,2,1,1,158,76,7596
16,8,3,3,76,2,1,1,158,76,7596
16,8,4,3,76,2,1,1,158,76,7596
16,8,5,3,76,2,1,1,158,76,7596
16,9,1,2,86,2,1,1,159,86,7818
16,9,2,3,86,2,1,1,159,86,7818
16,9,3,3,86,2,1,1,159,86,7818
16,9,4,3,86,2,1,1,159,86,7818
16,9,5,2,86,2,1,1,159,86,7818
16,10,2,3,96,2,1,0,160,96,8040
16,10,3,3,96,2,1,0,160,96,8040
16,10,4,3,96,2,1,0,160,96,8040
16,10,5,2,96,2,1,0,160,96,8040
17,1,1,1,7,2,1,0,161,7,7462
17,1,2,3,7,2,1,0,161,7,7462
17,1,3,2,7,2,1,0,161,7,7462
17,1,4,3,7,2,1,0,161,7,7462
17,1,5,0,7,2,1,0,161,7,7462
17,2,1,2,17,2,1,0,162,17,1558
17,2,2,2,17,2,1,0,162,17,1558
17,2,3,1,17,2,1,0,162,17,1558
17,2,4,1,17,2,1,0,162,17,1558
17,2,5,1,17,2,1,0,162,17,1558
17,3,1,2,27,2,1,0,163,27,3780
17,3,2,2,27,2,1,0,163,27,3780
17,3,3,1,27,2,1,0,163,27,3780
17,3,4,2,27,2,1,0,163,27,3780
17,3,5,0,27,2,1,0,163,27,3780
17,4,1,3,37,2,1,1,164,37,6002
17,4,2,2,37,2,1,1,164,37,6002
17,4,3,2,37,2,1,1,164,37,6002
17,4,4,1,37,2,1,1,164,37,6002
17,4,5,2,37,2,1,1,164,37,6002
17,5,1,0,47,2,1,0,165,47,6952
17,5,2,2,47,2,1,0,165,47,6952
17,5,3,1,47,2,1,0,165,47,6952
17,5,4,1,47,2,1,0,165,47,6952
17,5,5,1,47,2,1,0,165,47,6952
17,6,1,2,57,2,1,0,166,57,7174
17,6,2,2,57,2,1,0,166,57,7174
17,6,3,1,57,2,1,0,166,57,7174
17,6,4,3,57,2,1,0,166,57,7174
17,6,5,1,57,2,1,0,166,57,7174
17,7,1,3,67,2,1,0,167,67,7396
17,7,2,1,67,2,1,0,167,67,7396
17,7,3,1,67,2,1,0,167,67,7396
17,7,4,2,67,2,1,0,167,67,7396
17,7,5,2,67,2,1,0,167,67,7396
17,8,1,2,77,2,1,0,168,77,7618
17,8,2,2,77,2,1,0,168,77,7618
17,8,3,2,77,2,1,0,168,77,7618
17,8,4,3,77,2,1,0,168,77,7618
17,8,5,1,77,2,1,0,168,77,7618
17,9,1,3,87,2,1,1,169,87,7840
17,9,2,2,87,2,1,1,169,87,7840
17,9,3,3,87,2,1,1,169,87,7840
17,9,4,3,87,2,1,1,169,87,7840
17,9,5,3,87,2,1,1,169,87,7840
17,10,1,3,97,2,1,0,170,97,8062
17,10,2,1,97,2,1,0,170,97,8062
17,10,3,1,97,2,1,0,170,97,8062
17,10,4,1,97,2,1,0,170,97,8062
17,10,5,1,97,2,1,0,170,97,8062
18,1,1,2,8,2,1,0,171,8,7684
18,1,2,3,8,2,1,0,171,8,7684
18,1,3,2,8,2,1,0,171,8,7684
18,1,4,2,8,2,1,0,171,8,7684
18,1,5,3,8,2,1,0,171,8,7684
18,2,1,3,18,2,1,1,172,18,1780
18,2,2,3,18,2,1,1,172,18,1780
18,2,3,3,18,2,1,1,172,18,1780
18,2,4,3,18,2,1,1,172,18,1780
18,2,5,3,18,2,1,1,172,18,1780
18,3,1,1,28,2,1,0,173,28,4002
18,3,2,2,28,2,1,0,173,28,4002
18,3,3,1,28,2,1,0,173,28,4002
18,3,4,2,28,2,1,0,173,28,4002
18,3,5,2,28,2,1,0,173,28,4002
18,4,1,2,38,2,1,0,174,38,6224
18,4,2,2,38,2,1,0,174,38,6224
18,4,3,2,38,2,1,0,174,38,6224
18,4,4,3,38,2,1,0,174,38,6224
18,4,5,3,38,2,1,0,174,38,6224
18,5,1,2,48,2,1,0,175,48,6974
18,5,2,2,48,2,1,0,175,48,6974
18,5,3,2,48,2,1,0,175,48,6974
18,5,4,2,48,2,1,0,175,48,6974
18,5,5,2,48,2,1,0,175,48,6974
18,6,1,2,58,2,1,0,176,58,7196
18,6,2,3,58,2,1,0,176,58,7196
18,6,3,3,58,2,1,0,176,58,7196
18,6,4,3,58,2,1,0,176,58,7196
18,6,5,3,58,2,1,0,176,58,7196
18,7,1,3,68,2,1,1,177,68,7418
18,7,2,3,68,2,1,1,177,68,7418
18,7,3,3,68,2,1,1,177,68,7418
18,7,4,2,68,2,1,1,177,68,7418
18,7,5,3,68,2,1,1,177,68,7418
18,8,1,4,78,2,1,1,178,78,7640
18,8,2,3,78,2,1,1,178,78,7640
18,8,3,3,78,2,1,1,178,78,7640
18,8,4,3,78,2,1,1,178,78,7640
18,8,5,3,78,2,1,1,178,78,7640
18,9,1,3,88,2,1,0,179,88,7862
18,9,2,2,88,2,1,0,179,88,7862
18,9,3,3,88,2,1,0,179,88,7862
18,9,4,3,88,2,1,0,179,88,7862
18,9,5,3,88,2,1,0,179,88,7862
18,10,1,2,98,2,1,0,180,98,8084
18,10,2,2,98,2,1,0,180,98,8084
18,10,3,2,98,2,1,0,180,98,8084
18,10,4,2,98,2,1,0,180,98,8084
18,10,5,3,98,2,1,0,180,98,8084
19,1,1,3,9,2,1,1,181,9,7906
19,1,2,3,9,2,1,1,181,9,7906
19,1,3,3,9,2,1,1,181,9,7906
19,1,4,3,9,2,1,1,181,9,7906
19,1,5,3,9,2,1,1,181,9,7906
19,2,1,3,19,2,1,1,182,19,2002
19,2,2,3,19,2,1,1,182,19,2002
19,2,3,4,19,2,1,1,182,19,2002
19,2,4,4,19,2,1,1,182,19,2002
19,2,5,3,19,2,1,1,182,19,2002
19,3,1,3,29,2,1,1,183,29,4224
19,3,2,3,29,2,1,1,183,29,4224
19,3,3,3,29,2,1,1,183,29,4224
19,3,4,2,29,2,1,1,183,29,4224
19,3,5,3,29,2,1,1,183,29,4224
19,4,1,3,39,2,1,1,184,39,6446
19,4,2,4,39,2,1,1,184,39,6446
19,4,3,4,39,2,1,1,184,39,6446
19,4,4,3,39,2,1,1,184,39,6446
19,4,5,3,39,2,1,1,184,39,6446
19,5,1,2,49,2,1,1,185,49,6996
19,5,2,4,49,2,1,1,185,49,6996
19,5,3,4,49,2,1,1,185,49,6996
19,5,4,4,49,2,1,1,185,49,6996
19,5,5,3,49,2,1,1,185,49,6996
19,6,1,2,59,2,1,1,186,59,7218
19,6,2,2,59,2,1,1,186,59,7218
19,6,3,2,59,2,1,1,186,59,7218
19,6,4,3,59,2,1,1,186,59,7218
19,6,5,2,59,2,1,1,186,59,7218
19,7,1,4,69,2,1,1,187,69,7440
19,7,2,4,69,2,1,1,187,69,7440
19,7,3,4,69,2,1,1,187,69,7440
19,7,4,4,69,2,1,1,187,69,7440
19,7,5,4,69,2,1,1,187,69,7440
19,8,1,3,79,2,1,1,188,79,7662
19,8,2,3,79,2,1,1,188,79,7662
19,8,3,4,79,2,1,1,188,79,7662
19,8,4,3,79,2,1,1,188,79,7662
19,8,5,3,79,2,1,1,188,79,7662
19,9,1,2,89,2,1,1,189,89,7884
19,9,2,2,89,2,1,1,189,89,7884
19,9,3,3,89,2,1,1,189,89,7884
19,9,4,2,89,2,1,1,189,89,7884
19,9,5,2,89,2,1,1,189,89,7884
19,10,1,3,99,2,1,1,190,99,8106
19,10,2,2,99,2,1,1,190,99,8106
19,10,3,3,99,2,1,1,190,99,8106
19,10,4,3,99,2,1,1,190,99,8106
19,10,5,3,99,2,1,1,190,99,8106
20,1,1,2,10,2,1,0,191,10,4
20,1,2,2,10,2,1,0,191,10,4
20,1,3,2,10,2,1,0,191,10,4
20,1,4,2,10,2,1,0,191,10,4
20,1,5,2,10,2,1,0,191,10,4
20,2,1,2,20,2,1,0,192,20,2226
20,2,2,4,20,2,1,0,192,20,2226
20,2,3,3,20,2,1,0,192,20,2226
20,2,4,3,20,2,1,0,192,20,2226
20,2,5,2,20,2,1,0,192,20,2226
20,3,1,2,30,2,1,0,193,30,4448
20,3,2,3,30,2,1,0,193,30,4448
20,3,3,2,30,2,1,0,193,30,4448
20,3,4,3,30,2,1,0,193,30,4448
20,3,5,2,30,2,1,0,193,30,4448
20,4,1,3,40,2,1,0,194,40,6670
20,4,2,3,40,2,1,0,194,40,6670
20,4,3,3,40,2,1,0,194,40,6670
20,4,4,3,40,2,1,0,194,40,6670
20,4,5,3,40,2,1,0,194,40,6670
20,5,1,1,50,2,1,0,195,50,7020
20,5,2,4,50,2,1,0,195,50,7020
20,5,3,3,50,2,1,0,195,50,7020
20,5,4,3,50,2,1,0,195,50,7020
20,5,5,1,50,2,1,0,195,50,7020
20,6,1,3,60,2,1,0,196,60,7242
20,6,2,4,60,2,1,0,196,60,7242
20,6,3,2,60,2,1,0,196,60,7242
20,6,4,4,60,2,1,0,196,60,7242
20,6,5,2,60,2,1,0,196,60,7242
20,7,1,3,70,2,1,0,197,70,7464
20,7,2,3,70,2,1,0,197,70,7464
20,7,3,2,70,2,1,0,197,70,7464
20,7,4,3,70,2,1,0,197,70,7464
20,7,5,3,70,2,1,0,197,70,7464
20,8,1,3,80,2,1,1,198,80,7686
20,8,2,3,80,2,1,1,198,80,7686
20,8,3,4,80,2,1,1,198,80,7686
20,8,4,4,80,2,1,1,198,80,7686
20,8,5,3,80,2,1,1,198,80,7686
20,9,1,2,90,2,1,0,199,90,7908
20,9,2,2,90,2,1,0,199,90,7908
20,9,3,2,90,2,1,0,199,90,7908
20,9,4,2,90,2,1,0,199,90,7908
20,9,5,2,90,2,1,0,199,90,7908
20,10,1,2,100,2,1,0,200,100,6
20,10,2,2,100,2,1,0,200,100,6
20,10,3,2,100,2,1,0,200,100,6
20,10,4,2,100,2,1,0,200,100,6
20,10,5,3,100,2,1,0,200,100,6
21,40,1,2,101,1,0,0,201,503,27
21,40,2,2,101,1,0,0,201,503,27
21,40,3,4,101,1,0,0,201,503,27
21,40,4,3,101,1,0,0,201,503,27
21,40,5,4,101,1,0,0,201,503,27
21,41,1,2,102,1,0,0,202,522,49
21,41,2,4,102,1,0,0,202,522,49
21,41,3,2,102,1,0,0,202,522,49
21,41,4,3,102,1,0,0,202,522,49
21,41,5,3,102,1,0,0,202,522,49
21,42,1,3,103,1,0,1,203,541,71
21,42,2,3,103,1,0,1,203,541,71
21,42,3,3,103,1,0,1,203,541,71
21,42,4,3,103,1,0,1,203,541,71
21,42,5,4,103,1,0,1,203,541,71
21,43,1,2,104,1,0,0,204,560,93
21,43,2,4,104,1,0,0,204,560,93
21,43,3,1,104,1,0,0,204,560,93
21,43,4,3,104,1,0,0,204,560,93
21,43,5,2,104,1,0,0,204,560,93
21,44,1,3,105,1,0,0,205,579,115
21,44,2,3,105,1,0,0,205,579,115
21,44,3,2,105,1,0,0,205,579,115
21,44,4,3,105,1,0,0,205,579,115
21,44,5,2,105,1,0,0,205,579,115
21,45,1,2,106,1,0,0,206,598,137
21,45,2,3,106,1,0,0,206,598,137
21,45,3,2,106,1,0,0,206,598,137
21,45,4,3,106,1,0,0,206,598,137
21,45,5,2,106,1,0,0,206,598,137
21,46,1,2,107,1,0,0,207,617,159
21,46,2,3,107,1,0,0,207,617,159
21,46,3,2,107,1,0,0,207,617,159
21,46,4,3,107,1,0,0,207,617,159
21,46,5,3,107,1,0,0,207,617,159
21,47,1,1,108,1,0,0,208,636,181
21,47,2,3,108,1,0,0,208,636,181
21,47,3,1,108,1,0,0,208,636,181
21,47,4,3,108,1,0,0,208,636,181
21,47,5,2,108,1,0,0,208,636,181
21,48,1,3,109,1,0,0,209,655,203
21,48,2,2,109,1,0,0,209,655,203
21,48,3,2,109,1,0,0,209,655,203
21,48,4,3,109,1,0,0,209,655,203
21,48,5,2,109,1,0,0,209,655,203
21,49,1,4,110,1,0,1,210,674,227
21,49,2,4,110,1,0,1,210,674,227
21,49,3,4,110,1,0,1,210,674,227
21,49,4,4,110,1,0,1,210,674,227
21,49,5,4,110,1,0,1,210,674,227
21,50,1,2,111,1,0,0,211,693,249
21,50,2,3,111,1,0,0,211,693,249
21,50,3,3,111,1,0,0,211,693,249
21,50,4,3,111,1,0,0,211,693,249
21,50,5,2,111,1,0,0,211,693,249
21,51,1,3,112,1,0,0,212,712,271
21,51,2,1,112,1,0,0,212,712,271
21,51,3,1,112,1,0,0,212,712,271
21,51,4,2,112,1,0,0,212,712,271
21,51,5,0,112,1,0,0,212,712,271
21,52,1,2,113,1,0,0,213,731,293
21,52,2,3,113,1,0,0,213,731,293
21,52,3,2,113,1,0,0,213,731,293
21,52,4,3,113,1,0,0,213,731,293
21,52,5,2,113,1,0,0,213,731,293
21,53,1,2,114,1,0,0,214,749,315
21,53,2,3,114,1,0,0,214,749,315
21,53,3,3,114,1,0,0,214,749,315
21,53,4,3,114,1,0,0,214,749,315
21,53,5,2,114,1,0,0,214,749,315
21,54,1,2,115,1,0,0,215,767,337
21,54,2,3,115,1,0,0,215,767,337
21,54,3,2,115,1,0,0,215,767,337
21,54,4,3,115,1,0,0,215,767,337
21,54,5,2,115,1,0,0,215,767,337
21,55,1,2,116,1,0,0,216,786,359
21,55,2,4,116,1,0,0,216,786,359
21,55,3,3,116,1,0,0,216,786,359
21,55,4,4,116,1,0,0,216,786,359
21,55,5,3,116,1,0,0,216,786,359
22,40,1,2,117,1,0,0,217,504,381
22,40,2,3,117,1,0,0,217,504,381
22,40,3,2,117,1,0,0,217,504,381
22,40,4,3,117,1,0,0,217,504,381
22,40,5,2,117,1,0,0,217,504,381
22,41,1,1,118,1,0,0,218,523,403
22,41,2,3,118,1,0,0,218,523,403
22,41,3,2,118,1,0,0,218,523,403
22,41,4,2,118,1,0,0,218,523,403
22,41,5,1,118,1,0,0,218,523,403
22,42,1,2,119,1,0,0,219,542,425
22,42,2,2,119,1,0,0,219,542,425
22,42,3,2,119,1,0,0,219,542,425
22,42,4,2,119,1,0,0,219,542,425
22,42,5,1,119,1,0,0,219,542,425
22,43,1,2,120,1,0,0,220,561,449
22,43,2,3,120,1,0,0,220,561,449
22,43,3,2,120,1,0,0,220,561,449
22,43,4,3,120,1,0,0,220,561,449
22,43,5,1,120,1,0,0,220,561,449
22,44,1,2,121,1,0,1,221,580,471
22,44,2,3,121,1,0,1,221,580,471
22,44,3,3,121,1,0,1,221,580,471
22,44,4,3,121,1,0,1,221,580,471
22,44,5,2,121,1,0,1,221,580,471
22,45,1,2,122,1,0,1,222,599,493
22,45,2,2,122,1,0,1,222,599,493
22,45,3,1,122,1,0,1,222,599,493
22,45,4,3,122,1,0,1,222,599,493
22,45,5,2,122,1,0,1,222,599,493
22,46,1,3,123,1,0,1,223,618,515
22,46,2,2,123,1,0,1,223,618,515
22,46,3,3,123,1,0,1,223,618,515
22,46,4,3,123,1,0,1,223,618,515
22,46,5,3,123,1,0,1,223,618,515
22,47,1,2,124,1,0,0,224,637,537
22,47,2,2,124,1,0,0,224,637,537
22,47,3,2,124,1,0,0,224,637,537
22,47,4,3,124,1,0,0,224,637,537
22,47,5,2,124,1,0,0,224,637,537
22,48,1,3,125,1,0,1,225,656,559
22,48,2,3,125,1,0,1,225,656,559
22,48,3,3,125,1,0,1,225,656,559
22,48,4,3,125,1,0,1,225,656,559
22,48,5,3,125,1,0,1,225,656,559
22,49,1,2,126,1,0,0,226,675,581
22,49,2,3,126,1,0,0,226,675,581
22,49,3,2,126,1,0,0,226,675,581
22,49,4,3,126,1,0,0,226,675,581
22,49,5,2,126,1,0,0,226,675,581
22,50,1,2,127,1,0,1,227,694,603
22,50,2,3,127,1,0,1,227,694,603
22,50,3,3,127,1,0,1,227,694,603
22,50,4,3,127,1,0,1,227,694,603
22,50,5,2,127,1,0,1,227,694,603
22,51,1,1,128,1,0,0,228,713,625
22,51,2,1,128,1,0,0,228,713,625
22,51,3,1,128,1,0,0,228,713,625
22,51,4,2,128,1,0,0,228,713,625
22,51,5,0,128,1,0,0,228,713,625
22,52,1,1,129,1,0,0,229,732,647
22,52,2,2,129,1,0,0,229,732,647
22,52,3,2,129,1,0,0,229,732,647
22,52,4,3,129,1,0,0,229,732,647
22,52,5,0,129,1,0,0,229,732,647
22,53,1,3,130,1,0,1,230,750,671
22,53,2,3,130,1,0,1,230,750,671
22,53,3,2,130,1,0,1,230,750,671
22,53,4,3,130,1,0,1,230,750,671
22,53,5,3,130,1,0,1,230,750,671
22,54,1,1,131,1,0,0,231,768,693
22,54,2,2,131,1,0,0,231,768,693
22,54,3,1,131,1,0,0,231,768,693
22,54,4,2,131,1,0,0,231,768,693
22,54,5,1,131,1,0,0,231,768,693
22,55,1,2,132,1,0,1,232,787,715
22,55,2,3,132,1,0,1,232,787,715
22,55,3,3,132,1,0,1,232,787,715
22,55,4,3,132,1,0,1,232,787,715
22,55,5,3,132,1,0,1,232,787,715
23,40,1,2,133,1,0,1,233,505,737
23,40,2,2,133,1,0,1,233,505,737
23,40,3,2,133,1,0,1,233,505,737
23,40,4,2,133,1,0,1,233,505,737
23,40,5,3,133,1,0,1,233,505,737
23,41,1,2,134,1,0,0,234,524,759
23,41,2,2,134,1,0,0,234,524,759
23,41,3,2,134,1,0,0,234,524,759
23,41,4,3,134,1,0,0,234,524,759
23,41,5,3,134,1,0,0,234,524,759
23,42,1,2,135,1,0,1,235,543,781
23,42,2,2,135,1,0,1,235,543,781
23,42,3,2,135,1,0,1,235,543,781
23,42,4,3,135,1,0,1,235,543,781
23,42,5,3,135,1,0,1,235,543,781
23,43,1,2,136,1,0,1,236,562,803
23,43,2,2,136,1,0,1,236,562,803
23,43,3,2,136,1,0,1,236,562,803
23,43,4,3,136,1,0,1,236,562,803
23,43,5,3,136,1,0,1,236,562,803
23,44,1,3,137,1,0,1,237,581,825
23,44,2,2,137,1,0,1,237,581,825
23,44,3,2,137,1,0,1,237,581,825
23,44,4,3,137,1,0,1,237,581,825
23,44,5,4,137,1,0,1,237,581,825
23,45,1,2,138,1,0,1,238,600,847
23,45,2,3,138,1,0,1,238,600,847
23,45,3,2,138,1,0,1,238,600,847
23,45,4,3,138,1,0,1,238,600,847
23,45,5,3,138,1,0,1,238,600,847
23,46,1,3,139,1,0,1,239,619,869
23,46,2,3,139,1,0,1,239,619,869
23,46,3,3,139,1,0,1,239,619,869
23,46,4,3,139,1,0,1,239,619,869
23,46,5,3,139,1,0,1,239,619,869
23,47,1,2,140,1,0,0,240,638,893
23,47,2,2,140,1,0,0,240,638,893
23,47,3,2,140,1,0,0,240,638,893
23,47,4,3,140,1,0,0,240,638,893
23,47,5,2,140,1,0,0,240,638,893
23,48,1,2,141,1,0,0,241,657,915
23,48,2,2,141,1,0,0,241,657,915
23,48,3,3,141,1,0,0,241,657,915
23,48,4,2,141,1,0,0,241,657,915
23,48,5,2,141,1,0,0,241,657,915
23,49,1,3,142,1,0,1,242,676,937
23,49,2,2,142,1,0,1,242,676,937
23,49,3,3,142,1,0,1,242,676,937
23,49,4,2,142,1,0,1,242,676,937
23,49,5,3,142,1,0,1,242,676,937
23,50,1,2,143,1,0,1,243,695,959
23,50,2,3,143,1,0,1,243,695,959
23,50,3,3,143,1,0,1,243,695,959
23,50,4,3,143,1,0,1,243,695,959
23,50,5,3,143,1,0,1,243,695,959
23,51,1,3,144,1,0,0,244,714,981
23,51,2,1,144,1,0,0,244,714,981
23,51,3,1,144,1,0,0,244,714,981
23,51,4,2,144,1,0,0,244,714,981
23,51,5,2,144,1,0,0,244,714,981
23,52,1,2,145,1,0,0,245,733,1003
23,52,2,2,145,1,0,0,245,733,1003
23,52,3,3,145,1,0,0,245,733,1003
23,52,4,2,145,1,0,0,245,733,1003
23,52,5,2,145,1,0,0,245,733,1003
23,54,1,2,146,1,0,0,246,769,1025
23,54,2,2,146,1,0,0,246,769,1025
